 TITLE = "Information of all contacts"
 VARIABLES= "pos_x"  "pos_y" "model_name""kn" "ks" "pb_kn" "pb_ks" "pb_ten" "pb_coh" "pb_fa" "pb_rmul" "normal_x" "normal_y" "shear_x" "shear_y" "f_global_x" "f_global_y" "f_local_x" "f_local_y" "cf_normal" "cf_shear" 
  3.09516  2.13198  linearpbond  6.84494e+10  3.42247e+10  1.19959e+11  5.99796e+10  5.98697e+07  5.98697e+07  0  1  -0.04249  0.999097  -0.999097  -0.04249  -297.344  6991.66  6997.98  0  6997.98  0
  -1.6386  -2.60916  linearpbond  6.17165e+10  3.08583e+10  1.16005e+11  5.80027e+10  6.67435e+07  6.67435e+07  0  1  -0.270568  0.962701  -0.962701  -0.270568  -10416.7  37063.5  38499.5  0  38499.5  0
  1.62216  1.2129  linearpbond  6.97697e+10  3.48848e+10  1.3769e+11  6.88448e+10  5.06363e+07  5.06363e+07  0  1  0.52901  0.848616  -0.848616  0.52901  1353.16  2170.68  2557.91  0  2557.91  0
  3.7185  0.743402  linearpbond  6.97555e+10  3.48777e+10  1.01935e+11  5.09673e+10  6.02362e+07  6.02362e+07  0  1  -0.403632  -0.914921  0.914921  -0.403632  -4458.04  -10105.1  11044.8  0  11044.8  0
  -2.26369  3.159  linearpbond  6.50805e+10  3.25403e+10  1.28122e+11  6.40609e+10  4.23844e+07  4.23844e+07  0  1  -0.686751  -0.726892  0.726892  -0.686751  -1002.51  -1061.11  1459.79  0  1459.79  0
  -1.78368  3.28694  linearpbond  6.62349e+10  3.31175e+10  1.26148e+11  6.30738e+10  5.03945e+07  5.03945e+07  0  1  0.957701  -0.287764  0.287764  0.957701  577.772  -173.605  603.29  0  603.29  0
  1.38796  3.1958  linearpbond  6.32037e+10  3.16019e+10  1.26079e+11  6.30396e+10  5.94422e+07  5.94422e+07  0  1  0.654769  -0.755829  0.755829  0.654769  3201.12  -3695.19  4888.92  0  4888.92  0
  1.09239  3.13661  linearpbond  6.90073e+10  3.45036e+10  1.13292e+11  5.66459e+10  4.45642e+07  4.45642e+07  0  1  -0.321898  -0.946774  0.946774  -0.321898  -549.87  -1617.29  1708.21  0  1708.21  0
  1.03104  3.68292  linearpbond  6.74185e+10  3.37092e+10  1.1916e+11  5.95799e+10  4.36281e+07  4.36281e+07  0  1  -0.523776  0.851856  -0.851856  -0.523776  -821.214  1335.6  1567.87  0  1567.87  0
  1.31465  3.70152  linearpbond  6.34443e+10  3.17222e+10  1.25684e+11  6.28421e+10  4.03565e+07  4.03565e+07  0  1  0.409498  0.912311  -0.912311  0.409498  429.68  957.275  1049.29  0  1049.29  0
  -4.03004  -2.25692  linearpbond  6.02839e+10  3.0142e+10  1.18757e+11  5.93784e+10  3.51677e+07  3.51677e+07  0  1  0.66866  -0.743568  0.743568  0.66866  18295.7  -20345.3  27361.8  0  27361.8  0
  -4.20663  -1.82677  linearpbond  6.63035e+10  3.31517e+10  1.30615e+11  6.53076e+10  5.80251e+07  5.80251e+07  0  1  -0.0635375  0.997979  -0.997979  -0.0635375  -217.119  3410.28  3417.19  0  3417.19  0
  3.38526  -2.39235  linearpbond  6.05421e+10  3.0271e+10  1.15014e+11  5.75069e+10  3.80196e+07  3.80196e+07  0  1  0.712433  0.70174  -0.70174  0.712433  14746.6  14525.2  20698.9  0  20698.9  0
  -4.70548  -2.18809  linearpbond  6.5998e+10  3.2999e+10  1.06345e+11  5.31724e+10  6.29746e+07  6.29746e+07  0  1  0.041086  -0.999156  0.999156  0.041086  1023.49  -24889.8  24910.8  0  24910.8  0
  2.74511  -0.103937  linearpbond  6.75988e+10  3.37994e+10  1.07926e+11  5.39628e+10  5.01118e+07  5.01118e+07  0  1  -0.798457  -0.602052  0.602052  -0.798457  -20237.7  -15259.7  25346.1  0  25346.1  0
  3.2876  -0.0649895  linearpbond  6.75431e+10  3.37716e+10  1.08009e+11  5.40044e+10  5.47218e+07  5.47218e+07  0  1  0.877866  -0.478906  0.478906  0.877866  19324.3  -10542  22012.8  0  22012.8  0
  -1.3554  -3.71144  linearpbond  6.25936e+10  3.12968e+10  1.12736e+11  5.63679e+10  5.20221e+07  5.20221e+07  0  1  0.858919  -0.512112  0.512112  0.858919  43685.9  -26046.8  50861.5  0  50861.5  0
  4.42766  -4.49556  linearpbond  6.48608e+10  3.24304e+10  1.08914e+11  5.44568e+10  3.85736e+07  3.85736e+07  0  1  -0.788152  0.615481  -0.615481  -0.788152  -12963.5  10123.4  16448  0  16448  0
  -3.15835  -3.6545  linearpbond  6.6348e+10  3.3174e+10  1.32563e+11  6.62815e+10  4.97873e+07  4.97873e+07  0  1  0.290441  -0.956893  0.956893  0.290441  2554.15  -8414.93  8794.02  0  8794.02  0
  -1.39644  -1.40284  linearpbond  5.99995e+10  2.99998e+10  1.16124e+11  5.80619e+10  4.22214e+07  4.22214e+07  0  1  0.900938  -0.433948  0.433948  0.900938  18777.1  -9044.22  20841.7  0  20841.7  0
  -1.39694  -1.09917  linearpbond  6.37641e+10  3.18821e+10  1.10659e+11  5.53296e+10  5.97857e+07  5.97857e+07  0  1  0.8842  0.467108  -0.467108  0.8842  8262.21  4364.79  9344.28  0  9344.28  0
  2.48428  -3.27881  linearpbond  6.33494e+10  3.16747e+10  1.14476e+11  5.72382e+10  5.65562e+07  5.65562e+07  0  1  0.937666  -0.347537  0.347537  0.937666  45536.3  -16877.6  48563.5  0  48563.5  0
  2.19284  -2.84874  linearpbond  6.86646e+10  3.43323e+10  1.02549e+11  5.12747e+10  4.45745e+07  4.45745e+07  0  1  -0.000893611  1  -1  -0.000893611  -22.5688  25255.8  25255.8  0  25255.8  0
  0.177513  -2.30098  linearpbond  6.60029e+10  3.30014e+10  1.06375e+11  5.31874e+10  4.61978e+07  4.61978e+07  0  1  -0.385186  -0.922839  0.922839  -0.385186  -12475.4  -29888.9  32388  0  32388  0
  -1.34736  0.414915  linearpbond  6.39095e+10  3.19547e+10  1.22208e+11  6.11038e+10  5.0667e+07  5.0667e+07  0  1  -0.885848  0.463975  -0.463975  -0.885848  -4383.72  2296.04  4948.61  0  4948.61  0
  4.01886  1.59335  linearpbond  6.2809e+10  3.14045e+10  1.1327e+11  5.66349e+10  6.54691e+07  6.54691e+07  0  1  -0.938909  0.344164  -0.344164  -0.938909  -8588.18  3148.06  9146.97  0  9146.97  0
  -3.82273  2.34163  linearpbond  5.9009e+10  2.95045e+10  1.15982e+11  5.7991e+10  5.69298e+07  5.69298e+07  0  1  0.363988  -0.931404  0.931404  0.363988  1371.67  -3509.95  3768.45  0  3768.45  0
  0.141052  2.3358  linearpbond  6.62989e+10  3.31494e+10  1.22536e+11  6.12682e+10  4.24052e+07  4.24052e+07  0  1  0.995886  -0.090619  0.090619  0.995886  3031.2  -275.819  3043.72  0  3043.72  0
  -2.88947  1.69469  linearpbond  6.42994e+10  3.21497e+10  1.08472e+11  5.42358e+10  4.28958e+07  4.28958e+07  0  1  0.985731  0.168327  -0.168327  0.985731  6631.81  1132.47  6727.81  0  6727.81  0
  -3.41591  1.81636  linearpbond  6.42784e+10  3.21392e+10  1.08436e+11  5.42181e+10  5.03329e+07  5.03329e+07  0  1  -0.811655  0.584137  -0.584137  -0.811655  -5938.63  4273.95  7316.69  0  7316.69  0
  -3.1554  1.35611  linearpbond  6.47297e+10  3.23648e+10  1.09197e+11  5.45987e+10  5.28118e+07  5.28118e+07  0  1  0.0789806  -0.996876  0.996876  0.0789806  982.692  -12403.3  12442.2  0  12442.2  0
  3.93605  -2.28616  linearpbond  6.49942e+10  3.24971e+10  1.08569e+11  5.42847e+10  5.32399e+07  5.32399e+07  0  1  -0.92421  0.381884  -0.381884  -0.92421  -14361.6  5934.22  15539.3  0  15539.3  0
  4.47597  -2.50156  linearpbond  6.7931e+10  3.39655e+10  1.20388e+11  6.01938e+10  3.66092e+07  3.66092e+07  0  1  0.933311  -0.35907  0.35907  0.933311  17779.4  -6840.21  19049.8  0  19049.8  0
  2.6625  -4.7343  linearpbond  6.85588e+10  3.42794e+10  1.1631e+11  5.81548e+10  6.61755e+07  6.61755e+07  0  1  -0.999818  0.019069  -0.019069  -0.999818  -21168.6  403.738  21172.4  0  21172.4  0
  -1.35882  -1.66938  linearpbond  6.42276e+10  3.21138e+10  1.24307e+11  6.21534e+10  5.42925e+07  5.42925e+07  0  1  0.759779  0.650181  -0.650181  0.759779  21080.9  18040  27746.1  0  27746.1  0
  -1.37733  -2.07564  linearpbond  6.85801e+10  3.42901e+10  1.12508e+11  5.62538e+10  4.65386e+07  4.65386e+07  0  1  0.682086  -0.731272  0.731272  0.682086  10748.7  -11523.8  15758.6  0  15758.6  0
  -4.38115  0.830925  linearpbond  5.91621e+10  2.95811e+10  1.17474e+11  5.87368e+10  3.9631e+07  3.9631e+07  0  1  -0.931756  -0.363084  0.363084  -0.931756  -19053.9  -7424.87  20449.5  0  20449.5  0
  -4.43889  -0.987993  linearpbond  6.3028e+10  3.1514e+10  1.18092e+11  5.90461e+10  3.69877e+07  3.69877e+07  0  1  0.788792  0.61466  -0.61466  0.788792  6201.58  4832.53  7862.13  0  7862.13  0
  2.17055  1.23263  linearpbond  6.96946e+10  3.48473e+10  1.15381e+11  5.76904e+10  4.44007e+07  4.44007e+07  0  1  0.436335  0.899784  -0.899784  0.436335  1282.5  2644.7  2939.25  0  2939.25  0
  0.0601015  -3.42272  linearpbond  6.95031e+10  3.47515e+10  1.22812e+11  6.14059e+10  5.1997e+07  5.1997e+07  0  1  -0.494989  -0.868899  0.868899  -0.494989  -12639.8  -22187.7  25535.4  0  25535.4  0
